ref_date,user_source,msgid,title,int_page_read_user,int_page_read_count,ori_page_read_user,ori_page_read_count,share_user,share_count,add_to_fav_user,add_to_fav_count
"2019-06-20",0,"2247499130_3","市场 | 德荣矿业金坡铅锌矿停产影响多大？",78,79,0,0,0,0,0,0
"2019-06-20",0,"2247499130_4","简讯 | 2019.6.20 有色金属及原材料市场新闻速递",25,26,0,0,1,1,0,0
"2019-06-20",0,"2247499103_5","价格 | 2019.6.17 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",2,3,0,0,0,0,0,0
"2019-06-20",0,"2247499103_4","简讯 | 2019.6.17 有色金属及原材料市场新闻速递",3,4,0,0,0,0,0,0
"2019-06-20",0,"2247499090_2","热点 | 有色金属行业2019年下半年策略报告",1,1,0,0,0,0,0,0
"2019-06-20",0,"2247499090_3","环球 | 自由港拟在印尼建一座铜冶炼厂",1,1,0,0,0,0,0,0
"2019-06-20",0,"2247499090_4","简讯 | 2019.6.14 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-20",0,"2247499090_5","价格 | 2019.6.14 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",1,1,0,0,0,0,0,0
"2019-06-20",0,"2247499090_6","加工费 | 一周铜/铅/锌精矿内外盘加工费及富含计价汇总",1,1,0,0,0,0,0,0
"2019-06-20",0,"2247499093_1","环球 | Nyrstar旗下炼厂停产 吹皱铅市一池春水",1,1,0,0,0,0,0,0
"2019-06-20",0,"2247499093_2","热点 | 减少对中国原材料进口依赖?美国要推一个全球计划",0,0,0,0,0,0,0,0
"2019-06-20",0,"2247499093_3","通知 | 第五批国家级绿色矿山遴选开始，赶紧准备，附攻略！",0,0,0,0,0,0,0,0
"2019-06-20",0,"2247499095_1","环球 | 又一个世界级铜、银、金矿出现",5,5,0,0,0,0,0,0
"2019-06-20",0,"2247499095_2"," 热点 | 中国“百里钢城”首次发现稀土矿",3,3,0,0,0,0,0,0
"2019-06-20",0,"2247499095_3","资讯｜有色金属一周要闻回顾",0,0,0,0,0,0,0,0
"2019-06-20",0,"2247499103_1","锌市 | 锌价短期面临压制",8,9,0,0,1,1,0,0
"2019-06-20",0,"2247499103_2","热点 | 重大突破 我国新发现矿产地153处新增资源量很大",6,9,0,0,0,0,0,0
"2019-06-20",0,"2247499103_3","环球｜全球最大的未开发铅锌项目2021年投产",7,8,0,0,0,0,0,0
"2019-06-20",0,"2247499130_5","价格 | 2019.6.20 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",150,175,0,0,2,2,0,0
"2019-06-21",0,"2247499093_1","环球 | Nyrstar旗下炼厂停产 吹皱铅市一池春水",2,2,0,0,0,0,0,0
"2019-06-21",0,"2247499120_2","动态 | 下半年首批废金属进口许可证发放在即",6,7,0,0,0,0,0,0
"2019-06-21",0,"2247499120_3","环球 | 艾芬豪全速推进刚果金的巨型铜矿建设，世界第二大铜矿将投产！",5,5,0,0,0,0,0,0
"2019-06-21",0,"2247499120_4","简讯 | 2019.6.19 有色金属及原材料市场新闻速递",1,1,0,0,0,0,0,0
"2019-06-21",0,"2247499120_5","价格 | 2019.6.19 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",6,6,0,0,0,0,0,0
"2019-06-21",0,"2247499130_1","环球 | 赞比亚：“铜矿之国”",40,42,0,0,1,1,1,1
"2019-06-21",0,"2247499130_2","干货 | 关于尾矿库，你究竟了解多少？",60,68,0,0,4,4,1,1
"2019-06-21",0,"2247499130_3","市场 | 德荣矿业金坡铅锌矿停产影响多大？",24,25,0,0,0,0,0,0
"2019-06-21",0,"2247499130_4","简讯 | 2019.6.20 有色金属及原材料市场新闻速递",9,13,0,0,0,0,0,0
"2019-06-21",0,"2247499130_5","价格 | 2019.6.20 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",62,80,0,0,1,1,0,0
"2019-06-21",0,"2247499139_1","市场 | 铜市下行格局或难以扭转",206,217,0,0,7,8,1,1
"2019-06-21",0,"2247499139_2","环球 | 年产600万吨矿石，卡莫阿铜矿第一阶段进展“相当顺利”",110,114,0,0,3,3,0,0
"2019-06-21",0,"2247499139_3","行业 | 我国钨制品行业四大进入壁垒",23,23,0,0,0,0,0,0
"2019-06-21",0,"2247499139_4","简讯 | 2019.6.21 有色金属及原材料市场新闻速递",26,27,0,0,0,0,0,0
"2019-06-21",0,"2247499139_5","价格 | 2019.6.21 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",139,162,0,0,0,0,0,0
"2019-06-21",0,"2247499120_1","热点 | 矿企央地混改大潮或将到来",10,10,0,0,0,0,0,0
"2019-06-21",0,"2247499111_5","价格 | 2019.6.18 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",4,4,0,0,0,0,0,0
"2019-06-21",0,"2247499093_2","热点 | 减少对中国原材料进口依赖?美国要推一个全球计划",0,0,0,0,0,0,0,0
"2019-06-21",0,"2247499093_3","通知 | 第五批国家级绿色矿山遴选开始，赶紧准备，附攻略！",1,1,0,0,0,0,0,0
"2019-06-21",0,"2247499095_1","环球 | 又一个世界级铜、银、金矿出现",1,1,0,0,0,0,0,0
"2019-06-21",0,"2247499095_2"," 热点 | 中国“百里钢城”首次发现稀土矿",0,0,0,0,0,0,0,0
"2019-06-21",0,"2247499095_3","资讯｜有色金属一周要闻回顾",1,1,0,0,0,0,0,0
"2019-06-21",0,"2247499103_1","锌市 | 锌价短期面临压制",6,7,0,0,0,0,0,0
"2019-06-21",0,"2247499103_2","热点 | 重大突破 我国新发现矿产地153处新增资源量很大",4,4,0,0,0,0,0,0
"2019-06-21",0,"2247499103_3","环球｜全球最大的未开发铅锌项目2021年投产",3,4,0,0,0,0,0,0
"2019-06-21",0,"2247499103_4","简讯 | 2019.6.17 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-21",0,"2247499103_5","价格 | 2019.6.17 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",3,3,0,0,0,0,0,0
"2019-06-21",0,"2247499111_1","热点 | 全球最大铜矿工人又罢工 或将改变行业格局",5,5,0,0,0,0,0,0
"2019-06-21",0,"2247499111_2","深度 | 中国与印尼镍资源及产业发展分析",4,4,0,0,0,0,0,0
"2019-06-21",0,"2247499111_3","环保 | 自然资源部生态环境部协同推进露天矿山综合整治",4,5,0,0,0,0,0,0
"2019-06-21",0,"2247499111_4","简讯 | 2019.6.18 有色金属及原材料市场新闻速递",1,1,0,0,0,0,0,0
"2019-06-21",0,"2247499139_6","加工费 | 一周铜/铅/锌精矿内外盘加工费及富含计价汇总",69,78,0,0,2,2,0,0
"2019-06-22",0,"2247499095_1","环球 | 又一个世界级铜、银、金矿出现",2,2,0,0,0,0,0,0
"2019-06-22",0,"2247499120_5","价格 | 2019.6.19 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",1,1,0,0,0,0,0,0
"2019-06-22",0,"2247499130_1","环球 | 赞比亚：“铜矿之国”",52,60,0,0,2,2,1,1
"2019-06-22",0,"2247499130_2","干货 | 关于尾矿库，你究竟了解多少？",5,8,0,0,0,0,0,0
"2019-06-22",0,"2247499130_3","市场 | 德荣矿业金坡铅锌矿停产影响多大？",6,6,0,0,0,0,0,0
"2019-06-22",0,"2247499130_4","简讯 | 2019.6.20 有色金属及原材料市场新闻速递",2,3,0,0,0,0,0,0
"2019-06-22",0,"2247499130_5","价格 | 2019.6.20 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",6,7,0,0,0,0,0,0
"2019-06-22",0,"2247499139_1","市场 | 铜市下行格局或难以扭转",25,27,0,0,2,2,0,0
"2019-06-22",0,"2247499139_2","环球 | 年产600万吨矿石，卡莫阿铜矿第一阶段进展“相当顺利”",18,21,0,0,1,1,0,0
"2019-06-22",0,"2247499139_3","行业 | 我国钨制品行业四大进入壁垒",6,7,0,0,0,0,0,0
"2019-06-22",0,"2247499139_4","简讯 | 2019.6.21 有色金属及原材料市场新闻速递",4,5,0,0,0,0,0,0
"2019-06-22",0,"2247499139_5","价格 | 2019.6.21 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",59,71,0,0,0,0,0,0
"2019-06-22",0,"2247499139_6","加工费 | 一周铜/铅/锌精矿内外盘加工费及富含计价汇总",28,31,0,0,0,0,0,0
"2019-06-22",0,"2247499141_1","环球 | 走，去中亚搞矿！",640,717,0,0,30,31,10,10
"2019-06-22",0,"2247499141_2","金市 | 剑指1400美元大关！ 黄金要起飞",144,160,0,0,10,12,1,1
"2019-06-22",0,"2247499120_4","简讯 | 2019.6.19 有色金属及原材料市场新闻速递",2,2,0,0,0,0,0,0
"2019-06-22",0,"2247499120_3","环球 | 艾芬豪全速推进刚果金的巨型铜矿建设，世界第二大铜矿将投产！",1,1,0,0,0,0,0,0
"2019-06-22",0,"2247499095_2"," 热点 | 中国“百里钢城”首次发现稀土矿",3,4,0,0,1,1,0,0
"2019-06-22",0,"2247499095_3","资讯｜有色金属一周要闻回顾",0,0,0,0,0,0,0,0
"2019-06-22",0,"2247499103_1","锌市 | 锌价短期面临压制",4,8,0,0,1,1,0,0
"2019-06-22",0,"2247499103_2","热点 | 重大突破 我国新发现矿产地153处新增资源量很大",2,2,0,0,0,0,0,0
"2019-06-22",0,"2247499103_3","环球｜全球最大的未开发铅锌项目2021年投产",1,1,0,0,0,0,0,0
"2019-06-22",0,"2247499103_4","简讯 | 2019.6.17 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-22",0,"2247499103_5","价格 | 2019.6.17 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",2,2,0,0,0,0,0,0
"2019-06-22",0,"2247499111_1","热点 | 全球最大铜矿工人又罢工 或将改变行业格局",1,1,0,0,0,0,0,0
"2019-06-22",0,"2247499111_2","深度 | 中国与印尼镍资源及产业发展分析",4,4,0,0,1,1,0,0
"2019-06-22",0,"2247499111_3","环保 | 自然资源部生态环境部协同推进露天矿山综合整治",2,2,0,0,0,0,0,0
"2019-06-22",0,"2247499111_4","简讯 | 2019.6.18 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-22",0,"2247499111_5","价格 | 2019.6.18 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",1,1,0,0,0,0,0,0
"2019-06-22",0,"2247499120_1","热点 | 矿企央地混改大潮或将到来",2,2,0,0,0,0,0,0
"2019-06-22",0,"2247499120_2","动态 | 下半年首批废金属进口许可证发放在即",2,2,0,0,0,0,0,0
"2019-06-22",0,"2247499141_3","铜市 | CRU分析师表示 印度对全球铜需求增长至关重要",30,32,0,0,0,0,0,0
"2019-06-23",0,"2247499103_1","锌市 | 锌价短期面临压制",2,2,0,0,0,0,0,0
"2019-06-23",0,"2247499130_3","市场 | 德荣矿业金坡铅锌矿停产影响多大？",14,14,0,0,1,1,0,0
"2019-06-23",0,"2247499130_4","简讯 | 2019.6.20 有色金属及原材料市场新闻速递",1,1,0,0,0,0,0,0
"2019-06-23",0,"2247499130_5","价格 | 2019.6.20 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",7,8,0,0,0,0,0,0
"2019-06-23",0,"2247499139_1","市场 | 铜市下行格局或难以扭转",7,7,0,0,0,0,0,0
"2019-06-23",0,"2247499139_2","环球 | 年产600万吨矿石，卡莫阿铜矿第一阶段进展“相当顺利”",4,4,0,0,0,0,0,0
"2019-06-23",0,"2247499139_3","行业 | 我国钨制品行业四大进入壁垒",0,0,0,0,0,0,0,0
"2019-06-23",0,"2247499139_4","简讯 | 2019.6.21 有色金属及原材料市场新闻速递",6,6,0,0,0,0,0,0
"2019-06-23",0,"2247499139_5","价格 | 2019.6.21 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",32,37,0,0,0,0,0,0
"2019-06-23",0,"2247499139_6","加工费 | 一周铜/铅/锌精矿内外盘加工费及富含计价汇总",11,14,0,0,0,0,0,0
"2019-06-23",0,"2247499141_1","环球 | 走，去中亚搞矿！",111,118,0,0,2,2,0,0
"2019-06-23",0,"2247499141_2","金市 | 剑指1400美元大关！ 黄金要起飞",30,34,0,0,2,5,0,0
"2019-06-23",0,"2247499141_3","铜市 | CRU分析师表示 印度对全球铜需求增长至关重要",7,8,0,0,0,0,1,1
"2019-06-23",0,"2247499143_1","盘点  | 我国“元老级”铜矿及新兴铜矿，有一个地方真是宝地！",494,531,0,0,16,16,2,2
"2019-06-23",0,"2247499143_2","行业｜“担忧”中国限制稀土出口，美加将进一步合作",77,80,0,0,1,1,0,0
"2019-06-23",0,"2247499130_2","干货 | 关于尾矿库，你究竟了解多少？",20,23,0,0,1,1,0,0
"2019-06-23",0,"2247499130_1","环球 | 赞比亚：“铜矿之国”",16,16,0,0,1,1,0,0
"2019-06-23",0,"2247499103_2","热点 | 重大突破 我国新发现矿产地153处新增资源量很大",1,1,0,0,0,0,0,0
"2019-06-23",0,"2247499103_3","环球｜全球最大的未开发铅锌项目2021年投产",1,2,0,0,0,0,0,0
"2019-06-23",0,"2247499103_4","简讯 | 2019.6.17 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-23",0,"2247499103_5","价格 | 2019.6.17 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",0,0,0,0,0,0,0,0
"2019-06-23",0,"2247499111_1","热点 | 全球最大铜矿工人又罢工 或将改变行业格局",1,1,0,0,0,0,0,0
"2019-06-23",0,"2247499111_2","深度 | 中国与印尼镍资源及产业发展分析",2,2,0,0,0,0,0,0
"2019-06-23",0,"2247499111_3","环保 | 自然资源部生态环境部协同推进露天矿山综合整治",2,2,0,0,0,0,0,0
"2019-06-23",0,"2247499111_4","简讯 | 2019.6.18 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-23",0,"2247499111_5","价格 | 2019.6.18 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",0,0,0,0,0,0,0,0
"2019-06-23",0,"2247499120_1","热点 | 矿企央地混改大潮或将到来",1,1,0,0,0,0,0,0
"2019-06-23",0,"2247499120_2","动态 | 下半年首批废金属进口许可证发放在即",1,1,0,0,0,0,0,0
"2019-06-23",0,"2247499120_3","环球 | 艾芬豪全速推进刚果金的巨型铜矿建设，世界第二大铜矿将投产！",1,1,0,0,0,0,0,0
"2019-06-23",0,"2247499120_4","简讯 | 2019.6.19 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-23",0,"2247499120_5","价格 | 2019.6.19 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",3,3,0,0,0,0,0,0
"2019-06-23",0,"2247499143_3","热点 | 中国恩菲缅甸莱比塘铜矿研究项目通过评审",51,52,0,0,0,0,0,0
"2019-06-24",0,"2247499111_1","热点 | 全球最大铜矿工人又罢工 或将改变行业格局",2,2,0,0,0,0,0,0
"2019-06-24",0,"2247499139_3","行业 | 我国钨制品行业四大进入壁垒",0,0,0,0,0,0,0,0
"2019-06-24",0,"2247499139_4","简讯 | 2019.6.21 有色金属及原材料市场新闻速递",2,2,0,0,0,0,0,0
"2019-06-24",0,"2247499139_5","价格 | 2019.6.21 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",30,33,0,0,0,0,0,0
"2019-06-24",0,"2247499139_6","加工费 | 一周铜/铅/锌精矿内外盘加工费及富含计价汇总",14,15,0,0,0,0,0,0
"2019-06-24",0,"2247499141_1","环球 | 走，去中亚搞矿！",107,117,0,0,5,5,1,1
"2019-06-24",0,"2247499141_2","金市 | 剑指1400美元大关！ 黄金要起飞",7,7,0,0,0,0,0,0
"2019-06-24",0,"2247499141_3","铜市 | CRU分析师表示 印度对全球铜需求增长至关重要",10,10,0,0,0,0,0,0
"2019-06-24",0,"2247499143_1","盘点  | 我国“元老级”铜矿及新兴铜矿，有一个地方真是宝地！",65,69,0,0,4,5,3,3
"2019-06-24",0,"2247499143_2","行业｜“担忧”中国限制稀土出口，美加将进一步合作",13,14,0,0,0,0,0,0
"2019-06-24",0,"2247499143_3","热点 | 中国恩菲缅甸莱比塘铜矿研究项目通过评审",16,18,0,0,0,0,0,0
"2019-06-24",0,"2247499156_1","矿业 | 江西画子山金铜矿普查取得找矿突破",269,289,0,0,3,3,0,0
"2019-06-24",0,"2247499156_2","环保 | 第二轮中央生态环保督察将严查“一刀切”",121,133,0,0,3,4,0,0
"2019-06-24",0,"2247499156_3","热点 | 供应侧担忧持续，中国铁矿石价格创纪录新高",44,45,0,0,1,1,0,0
"2019-06-24",0,"2247499156_4","简讯 | 2019.6.24 有色金属及原材料市场新闻速递",27,30,0,0,1,1,0,0
"2019-06-24",0,"2247499139_2","环球 | 年产600万吨矿石，卡莫阿铜矿第一阶段进展“相当顺利”",7,7,0,0,1,1,0,0
"2019-06-24",0,"2247499139_1","市场 | 铜市下行格局或难以扭转",6,6,0,0,0,0,0,0
"2019-06-24",0,"2247499111_2","深度 | 中国与印尼镍资源及产业发展分析",1,2,0,0,1,1,0,0
"2019-06-24",0,"2247499111_3","环保 | 自然资源部生态环境部协同推进露天矿山综合整治",1,1,0,0,0,0,0,0
"2019-06-24",0,"2247499111_4","简讯 | 2019.6.18 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-24",0,"2247499111_5","价格 | 2019.6.18 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",2,2,0,0,0,0,0,0
"2019-06-24",0,"2247499120_1","热点 | 矿企央地混改大潮或将到来",1,1,0,0,0,0,0,0
"2019-06-24",0,"2247499120_2","动态 | 下半年首批废金属进口许可证发放在即",3,3,0,0,0,0,0,0
"2019-06-24",0,"2247499120_3","环球 | 艾芬豪全速推进刚果金的巨型铜矿建设，世界第二大铜矿将投产！",0,0,0,0,0,0,0,0
"2019-06-24",0,"2247499120_4","简讯 | 2019.6.19 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-24",0,"2247499120_5","价格 | 2019.6.19 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",1,1,0,0,0,0,0,0
"2019-06-24",0,"2247499130_1","环球 | 赞比亚：“铜矿之国”",5,5,0,0,0,0,0,0
"2019-06-24",0,"2247499130_2","干货 | 关于尾矿库，你究竟了解多少？",4,5,0,0,0,0,0,0
"2019-06-24",0,"2247499130_3","市场 | 德荣矿业金坡铅锌矿停产影响多大？",4,4,0,0,0,0,0,0
"2019-06-24",0,"2247499130_4","简讯 | 2019.6.20 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-24",0,"2247499130_5","价格 | 2019.6.20 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",3,3,0,0,0,0,0,0
"2019-06-24",0,"2247499156_5","价格 | 2019.6.24 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",145,167,0,0,2,2,0,0
"2019-06-25",0,"2247499120_1","热点 | 矿企央地混改大潮或将到来",1,1,0,0,0,0,0,0
"2019-06-25",0,"2247499141_2","金市 | 剑指1400美元大关！ 黄金要起飞",7,8,0,0,0,0,0,0
"2019-06-25",0,"2247499141_3","铜市 | CRU分析师表示 印度对全球铜需求增长至关重要",1,2,0,0,0,0,0,0
"2019-06-25",0,"2247499143_1","盘点  | 我国“元老级”铜矿及新兴铜矿，有一个地方真是宝地！",10,11,0,0,0,0,0,0
"2019-06-25",0,"2247499143_2","行业｜“担忧”中国限制稀土出口，美加将进一步合作",4,5,0,0,0,0,0,0
"2019-06-25",0,"2247499143_3","热点 | 中国恩菲缅甸莱比塘铜矿研究项目通过评审",4,5,0,0,0,0,0,0
"2019-06-25",0,"2247499156_1","矿业 | 江西画子山金铜矿普查取得找矿突破",28,32,0,0,2,2,0,0
"2019-06-25",0,"2247499156_2","环保 | 第二轮中央生态环保督察将严查“一刀切”",42,47,0,0,1,1,0,0
"2019-06-25",0,"2247499156_3","热点 | 供应侧担忧持续，中国铁矿石价格创纪录新高",12,14,0,0,0,0,0,0
"2019-06-25",0,"2247499156_4","简讯 | 2019.6.24 有色金属及原材料市场新闻速递",10,13,0,0,0,0,0,0
"2019-06-25",0,"2247499156_5","价格 | 2019.6.24 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",54,66,0,0,0,0,0,0
"2019-06-25",0,"2247499167_1","干货 | 涨知识！铅锌矿物类型及特征",582,648,0,0,32,36,17,17
"2019-06-25",0,"2247499167_2","市场 | 惠誉:全球铜矿产量将以每年3.5%的速度增长",72,84,0,0,4,4,2,2
"2019-06-25",0,"2247499167_3","环保 | 河南启动污染管控 铅冶炼检修影响近2万吨",60,63,0,0,2,2,1,1
"2019-06-25",0,"2247499167_4","简讯 | 2019.6.25 有色金属及原材料市场新闻速递",33,35,0,0,1,1,0,0
"2019-06-25",0,"2247499141_1","环球 | 走，去中亚搞矿！",62,69,0,0,3,4,0,0
"2019-06-25",0,"2247499139_6","加工费 | 一周铜/铅/锌精矿内外盘加工费及富含计价汇总",3,3,0,0,0,0,0,0
"2019-06-25",0,"2247499120_2","动态 | 下半年首批废金属进口许可证发放在即",0,0,0,0,0,0,0,0
"2019-06-25",0,"2247499120_3","环球 | 艾芬豪全速推进刚果金的巨型铜矿建设，世界第二大铜矿将投产！",1,1,0,0,0,0,0,0
"2019-06-25",0,"2247499120_4","简讯 | 2019.6.19 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-25",0,"2247499120_5","价格 | 2019.6.19 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",0,0,0,0,0,0,0,0
"2019-06-25",0,"2247499130_1","环球 | 赞比亚：“铜矿之国”",3,3,0,0,0,0,0,0
"2019-06-25",0,"2247499130_2","干货 | 关于尾矿库，你究竟了解多少？",5,5,0,0,0,0,0,0
"2019-06-25",0,"2247499130_3","市场 | 德荣矿业金坡铅锌矿停产影响多大？",5,5,0,0,0,0,0,0
"2019-06-25",0,"2247499130_4","简讯 | 2019.6.20 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-25",0,"2247499130_5","价格 | 2019.6.20 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",1,1,0,0,0,0,0,0
"2019-06-25",0,"2247499139_1","市场 | 铜市下行格局或难以扭转",5,6,0,0,1,2,0,0
"2019-06-25",0,"2247499139_2","环球 | 年产600万吨矿石，卡莫阿铜矿第一阶段进展“相当顺利”",3,3,0,0,1,1,0,0
"2019-06-25",0,"2247499139_3","行业 | 我国钨制品行业四大进入壁垒",0,0,0,0,0,0,0,0
"2019-06-25",0,"2247499139_4","简讯 | 2019.6.21 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-25",0,"2247499139_5","价格 | 2019.6.21 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",4,4,0,0,0,0,0,0
"2019-06-25",0,"2247499167_5","价格 | 2019.6.25 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",170,201,0,0,2,2,0,0
"2019-06-26",0,"2247499130_1","环球 | 赞比亚：“铜矿之国”",0,0,0,0,0,0,0,0
"2019-06-26",0,"2247499156_1","矿业 | 江西画子山金铜矿普查取得找矿突破",8,10,0,0,0,0,0,0
"2019-06-26",0,"2247499156_2","环保 | 第二轮中央生态环保督察将严查“一刀切”",6,6,0,0,1,1,0,0
"2019-06-26",0,"2247499156_3","热点 | 供应侧担忧持续，中国铁矿石价格创纪录新高",1,1,0,0,0,0,0,0
"2019-06-26",0,"2247499156_4","简讯 | 2019.6.24 有色金属及原材料市场新闻速递",1,1,0,0,0,0,0,0
"2019-06-26",0,"2247499156_5","价格 | 2019.6.24 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",8,9,0,0,0,0,0,0
"2019-06-26",0,"2247499167_1","干货 | 涨知识！铅锌矿物类型及特征",89,100,0,0,3,3,1,1
"2019-06-26",0,"2247499167_2","市场 | 惠誉:全球铜矿产量将以每年3.5%的速度增长",10,10,0,0,0,0,0,0
"2019-06-26",0,"2247499167_3","环保 | 河南启动污染管控 铅冶炼检修影响近2万吨",11,13,0,0,1,1,0,0
"2019-06-26",0,"2247499167_4","简讯 | 2019.6.25 有色金属及原材料市场新闻速递",8,8,0,0,0,0,0,0
"2019-06-26",0,"2247499167_5","价格 | 2019.6.25 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",45,51,0,0,0,0,0,0
"2019-06-26",0,"2247499175_1","产业 | 全球废铜产业发展趋势分析",211,226,0,0,13,15,5,5
"2019-06-26",0,"2247499175_2","市场 | 下半年金属价格将分化 ",230,243,0,0,7,7,1,1
"2019-06-26",0,"2247499175_3","环球 | 新晋全球最大铜矿首运铜精矿",67,69,0,0,1,1,2,2
"2019-06-26",0,"2247499175_4","简讯 | 2019.6.26 有色金属及原材料市场新闻速递",32,32,0,0,1,1,0,0
"2019-06-26",0,"2247499143_3","热点 | 中国恩菲缅甸莱比塘铜矿研究项目通过评审",0,0,0,0,0,0,0,0
"2019-06-26",0,"2247499143_2","行业｜“担忧”中国限制稀土出口，美加将进一步合作",1,1,0,0,0,0,0,0
"2019-06-26",0,"2247499130_2","干货 | 关于尾矿库，你究竟了解多少？",1,1,0,0,0,0,0,0
"2019-06-26",0,"2247499130_3","市场 | 德荣矿业金坡铅锌矿停产影响多大？",0,0,0,0,0,0,0,0
"2019-06-26",0,"2247499130_4","简讯 | 2019.6.20 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-26",0,"2247499130_5","价格 | 2019.6.20 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",2,2,0,0,0,0,0,0
"2019-06-26",0,"2247499139_1","市场 | 铜市下行格局或难以扭转",2,2,0,0,0,0,0,0
"2019-06-26",0,"2247499139_2","环球 | 年产600万吨矿石，卡莫阿铜矿第一阶段进展“相当顺利”",0,0,0,0,0,0,0,0
"2019-06-26",0,"2247499139_3","行业 | 我国钨制品行业四大进入壁垒",0,0,0,0,0,0,0,0
"2019-06-26",0,"2247499139_4","简讯 | 2019.6.21 有色金属及原材料市场新闻速递",0,0,0,0,0,0,0,0
"2019-06-26",0,"2247499139_5","价格 | 2019.6.21 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",2,2,0,0,0,0,0,0
"2019-06-26",0,"2247499139_6","加工费 | 一周铜/铅/锌精矿内外盘加工费及富含计价汇总",2,3,0,0,0,0,0,0
"2019-06-26",0,"2247499141_1","环球 | 走，去中亚搞矿！",32,37,0,0,1,1,1,1
"2019-06-26",0,"2247499141_2","金市 | 剑指1400美元大关！ 黄金要起飞",2,3,0,0,0,0,0,0
"2019-06-26",0,"2247499141_3","铜市 | CRU分析师表示 印度对全球铜需求增长至关重要",0,0,0,0,0,0,0,0
"2019-06-26",0,"2247499143_1","盘点  | 我国“元老级”铜矿及新兴铜矿，有一个地方真是宝地！",7,7,0,0,0,0,0,0
"2019-06-26",0,"2247499175_5","价格 | 2019.6.26 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",133,147,0,0,2,2,1,1
"2019-06-27",0,"2247499139_1","市场 | 铜市下行格局或难以扭转",2,2,0,0,0,0,0,0
"2019-06-27",0,"2247499167_1","干货 | 涨知识！铅锌矿物类型及特征",25,31,0,0,0,0,0,0
"2019-06-27",0,"2247499167_2","市场 | 惠誉:全球铜矿产量将以每年3.5%的速度增长",4,7,0,0,0,0,1,1
"2019-06-27",0,"2247499167_3","环保 | 河南启动污染管控 铅冶炼检修影响近2万吨",6,9,0,0,0,0,0,0
"2019-06-27",0,"2247499167_4","简讯 | 2019.6.25 有色金属及原材料市场新闻速递",3,5,0,0,0,0,0,0
"2019-06-27",0,"2247499167_5","价格 | 2019.6.25 有色金属内外盘期现货价格汇总(铜/铅/锌/金/银等)",14,18,0,0,0,0,0,0
"2019-06-27",0,"2247499175_1","产业 | 全球废铜产业发展趋势分析",47,51,0,0,5,6,0,0
