ref_date,ref_hour,user_source,share_scene,share_count,share_user
2016/11/17,1600,0,1,10,8
2016/11/17,1600,0,2,11,9
2016/11/17,1600,0,5,3,2
2016/11/17,1700,0,1,3,3
2016/11/17,1700,0,2,4,4
2016/11/17,1700,0,5,1,1
2016/11/17,1800,0,1,3,3
2016/11/17,1800,0,2,1,1
2016/11/17,1800,0,5,3,1
2016/11/17,1900,0,2,6,3
2016/11/17,2000,0,1,1,1
2016/11/17,2000,0,2,3,2
2016/11/17,2000,0,5,1,1
2016/11/17,2100,0,2,1,1
2016/11/17,2200,0,1,3,3
2016/11/17,2200,0,5,2,1
2016/11/17,2300,0,1,1,1
2016/11/18,100,0,1,1,1
2016/11/18,200,0,1,1,1
2016/11/18,200,0,2,1,1
2016/11/18,200,0,5,1,1
2016/11/18,600,0,1,1,1
2016/11/18,800,0,1,2,2
2016/11/18,800,0,2,2,2
2016/11/18,900,0,1,1,1
2016/11/18,1100,0,2,1,1
2016/11/18,1200,0,2,2,2
2016/11/18,1300,0,1,2,2
2016/11/18,1400,0,1,1,1
2016/11/18,1400,0,2,3,2
2016/11/18,1500,0,1,11,8
2016/11/18,1500,0,2,6,5
2016/11/18,1500,0,5,1,1
2016/11/18,1600,0,1,3,3
2016/11/18,1600,0,2,9,6
2016/11/18,1600,0,5,1,1
2016/11/18,1700,0,1,8,6
2016/11/18,1700,0,2,5,5
2016/11/18,1700,0,5,1,1
2016/11/18,1800,0,1,1,1
2016/11/18,1800,0,2,4,4
2016/11/18,1900,0,1,7,6
2016/11/18,1900,0,2,3,3
2016/11/18,2000,0,1,1,1
2016/11/18,2000,0,2,1,1
2016/11/18,2100,0,1,1,1
2016/11/18,2100,0,2,2,2
2016/11/18,2200,0,1,5,4
2016/11/18,2200,0,2,12,4
2016/11/18,2300,0,1,4,2
2016/11/18,2300,0,2,4,3
2016/11/19,0,0,1,3,3
2016/11/19,0,0,2,3,3
2016/11/19,100,0,2,3,3
2016/11/19,300,0,2,1,1
2016/11/19,400,0,1,1,1
2016/11/19,400,0,2,1,1
2016/11/19,500,0,1,2,2
2016/11/19,600,0,2,1,1
2016/11/19,700,0,1,7,6
2016/11/19,700,0,2,3,3
2016/11/19,800,0,1,9,5
2016/11/19,800,0,2,14,11
2016/11/19,900,0,1,7,6
2016/11/19,900,0,2,8,7
2016/11/19,1000,0,1,8,6
2016/11/19,1000,0,2,11,11
2016/11/19,1100,0,1,4,4
2016/11/19,1100,0,2,5,5
2016/11/19,1200,0,1,5,5
2016/11/19,1200,0,2,5,5
2016/11/19,1300,0,1,7,6
2016/11/19,1300,0,2,5,4
2016/11/19,1400,0,1,2,1
2016/11/19,1400,0,2,3,3
2016/11/19,1500,0,1,7,6
2016/11/19,1500,0,2,2,2
2016/11/19,1500,0,5,1,1
2016/11/19,1600,0,1,13,13
2016/11/19,1600,0,2,2,2
2016/11/19,1700,0,1,2,2
2016/11/19,1700,0,2,1,1
2016/11/19,1800,0,1,2,2
2016/11/19,1800,0,2,1,1
2016/11/19,1900,0,1,2,2
2016/11/19,1900,0,2,3,3
2016/11/19,2000,0,1,4,2
2016/11/19,2000,0,2,1,1
2016/11/19,2100,0,1,2,2
2016/11/19,2100,0,2,11,6
2016/11/19,2100,0,5,1,1
2016/11/19,2200,0,1,7,3
2016/11/19,2200,0,2,2,2
2016/11/19,2300,0,1,3,3
2016/11/19,2300,0,2,2,2
2016/11/20,0,0,1,1,1
2016/11/20,100,0,1,1,1
2016/11/20,100,0,2,1,1
2016/11/20,600,0,2,3,3
2016/11/20,600,0,5,1,1
2016/11/20,700,0,1,3,2
2016/11/20,700,0,2,5,4
2016/11/20,800,0,1,2,1
2016/11/20,900,0,2,2,2
2016/11/20,1000,0,2,1,1
2016/11/20,1200,0,1,1,1
2016/11/20,1200,0,2,2,2
2016/11/20,1300,0,1,5,3
2016/11/20,1300,0,2,1,1
2016/11/20,1400,0,1,7,5
2016/11/20,1400,0,2,1,1
2016/11/20,1400,0,5,1,1
2016/11/20,1500,0,1,2,2
2016/11/20,1500,0,2,1,1
2016/11/20,1500,0,5,1,1
2016/11/20,1600,0,1,3,3
2016/11/20,1800,0,1,2,2
2016/11/20,1900,0,2,1,1
2016/11/20,2000,0,1,1,1
2016/11/20,2000,0,2,3,3
2016/11/20,2000,0,5,1,1
2016/11/20,2100,0,2,2,2
2016/11/20,2200,0,1,2,2
2016/11/21,500,0,2,1,1
2016/11/21,800,0,1,2,2
2016/11/21,800,0,2,1,1
2016/11/21,900,0,2,5,1
2016/11/21,1000,0,2,1,1
2016/11/21,1100,0,2,1,1
2016/11/21,1200,0,1,2,2
2016/11/21,1500,0,1,11,10
2016/11/21,1500,0,2,13,7
2016/11/21,1600,0,1,9,8
2016/11/21,1600,0,2,7,7
2016/11/21,1600,0,5,2,1
2016/11/21,1700,0,1,4,3
2016/11/21,1700,0,2,6,4
2016/11/21,1700,0,5,2,2
2016/11/21,1800,0,1,1,1
2016/11/21,1800,0,2,6,4
2016/11/21,1800,0,5,2,2
2016/11/21,2000,0,1,2,2
2016/11/21,2000,0,2,1,1
2016/11/21,2000,0,5,1,1
2016/11/21,2100,0,1,7,2
2016/11/21,2100,0,2,3,1
2016/11/21,2100,0,5,2,1
2016/11/21,2300,0,2,1,1
2016/11/22,0,0,1,1,1
2016/11/22,500,0,1,1,1
2016/11/22,700,0,5,1,1
2016/11/22,800,0,1,1,1
2016/11/22,800,0,5,1,1
2016/11/22,900,0,2,1,1
2016/11/22,1000,0,1,3,1
2016/11/22,1200,0,1,2,1
2016/11/22,1200,0,2,1,1
2016/11/22,1300,0,1,1,1
2016/11/22,1400,0,1,2,2
2016/11/22,1400,0,2,4,2
2016/11/22,1500,0,2,1,1
2016/11/22,1600,0,1,4,3
2016/11/22,1600,0,2,6,4
2016/11/22,1700,0,1,2,2
2016/11/22,1700,0,2,7,6
2016/11/22,1700,0,5,3,1
2016/11/22,1800,0,1,3,3
2016/11/22,1800,0,2,9,4
2016/11/22,1900,0,1,4,4
2016/11/22,1900,0,2,1,1
2016/11/22,2000,0,1,3,3
2016/11/22,2000,0,2,1,1
2016/11/22,2100,0,1,5,5
2016/11/22,2100,0,2,2,2
2016/11/22,2100,0,5,1,1
2016/11/22,2200,0,2,5,3
2016/11/22,2200,0,5,3,1
2016/11/22,2300,0,1,1,1
2016/11/23,0,0,1,1,1
2016/11/23,0,0,2,2,1
2016/11/23,300,0,2,1,1
2016/11/23,600,0,1,3,2
2016/11/23,700,0,1,5,1
2016/11/23,700,0,2,2,1
2016/11/23,800,0,1,3,3
2016/11/23,800,0,2,3,1
2016/11/23,900,0,1,2,2
2016/11/23,900,0,2,1,1
2016/11/23,900,0,5,1,1
2016/11/23,1000,0,1,1,1
2016/11/23,1100,0,2,1,1
2016/11/23,1200,0,1,6,6
2016/11/23,1200,0,2,3,3
2016/11/23,1300,0,1,3,2
2016/11/23,1300,0,2,2,2
2016/11/23,1400,0,1,2,2
2016/11/23,1400,0,2,3,1
2016/11/23,1600,0,1,30,21
2016/11/23,1600,0,2,15,13
2016/11/23,1600,0,5,1,1
2016/11/23,1700,0,1,10,8
2016/11/23,1700,0,2,5,5
2016/11/23,1800,0,1,5,4
2016/11/23,1800,0,2,4,3
2016/11/23,1800,0,5,1,1
2016/11/23,1900,0,1,3,3
2016/11/23,1900,0,2,5,3
2016/11/23,2000,0,1,6,4
2016/11/23,2000,0,2,8,7
2016/11/23,2000,0,5,1,1
2016/11/23,2100,0,1,1,1
2016/11/23,2100,0,2,5,4
2016/11/23,2200,0,2,4,3
2016/11/23,2300,0,1,2,1
2016/11/23,2300,0,2,4,3
2016/11/24,0,0,1,1,1
2016/11/24,0,0,2,1,1
2016/11/24,200,0,1,2,2
2016/11/24,200,0,2,1,1
2016/11/24,200,0,5,3,1
2016/11/24,300,0,2,2,1
2016/11/24,600,0,1,5,2
2016/11/24,600,0,2,1,1
2016/11/24,800,0,1,4,4
2016/11/24,900,0,1,7,2
2016/11/24,900,0,2,2,2
2016/11/24,1000,0,1,1,1
2016/11/24,1100,0,1,1,1
2016/11/24,1400,0,1,4,4
2016/11/24,1400,0,2,1,1
2016/11/24,1400,0,5,2,1
2016/11/24,1500,0,1,4,3
2016/11/24,1500,0,2,1,1
2016/11/24,1500,0,5,2,1
2016/11/24,1600,0,1,39,31
2016/11/24,1600,0,2,19,16
2016/11/24,1600,0,5,4,3
2016/11/24,1700,0,1,6,6
2016/11/24,1700,0,2,2,2
2016/11/24,1700,0,5,1,1
2016/11/24,1800,0,1,13,11
2016/11/24,1800,0,2,10,7
2016/11/24,1800,0,5,1,1
2016/11/24,1900,0,1,4,4
2016/11/24,1900,0,2,1,1
2016/11/24,2000,0,1,4,4
2016/11/24,2000,0,2,1,1
2016/11/24,2000,0,5,1,1
2016/11/24,2100,0,1,3,3
2016/11/24,2100,0,2,1,1
2016/11/24,2200,0,1,1,1
2016/11/24,2200,0,2,5,4
2016/11/24,2200,0,5,2,2
2016/11/24,2300,0,1,2,2
2016/11/24,2300,0,2,1,1
2016/11/24,2300,0,5,1,1
2016/11/25,0,0,1,4,3
2016/11/25,0,0,2,1,1
2016/11/25,600,0,2,2,2
2016/11/25,700,0,1,7,6
2016/11/25,700,0,2,7,3
2016/11/25,700,0,5,1,1
2016/11/25,800,0,1,6,4
2016/11/25,800,0,2,2,2
2016/11/25,800,0,5,1,1
2016/11/25,900,0,1,3,3
2016/11/25,900,0,2,6,2
2016/11/25,1000,0,1,2,2
2016/11/25,1000,0,2,2,1
2016/11/25,1000,0,5,1,1
2016/11/25,1100,0,2,1,1
2016/11/25,1100,0,5,4,1
2016/11/25,1200,0,1,4,3
2016/11/25,1300,0,2,1,1
2016/11/25,1400,0,1,1,1
2016/11/25,1400,0,2,2,2
2016/11/25,1500,0,1,12,10
2016/11/25,1500,0,2,7,5
2016/11/25,1600,0,1,23,13
2016/11/25,1600,0,2,21,11
2016/11/25,1700,0,1,2,2
2016/11/25,1700,0,2,3,3
2016/11/25,1800,0,1,1,1
2016/11/25,1800,0,2,1,1
2016/11/25,1900,0,1,2,2
2016/11/25,1900,0,2,1,1
2016/11/25,1900,0,5,1,1
2016/11/25,2000,0,1,2,2
2016/11/25,2000,0,2,2,2
2016/11/25,2100,0,1,3,3
2016/11/25,2100,0,2,2,2
2016/11/25,2200,0,1,2,2
2016/11/25,2200,0,2,2,2
2016/11/25,2300,0,5,1,1
2016/11/26,400,0,1,1,1
2016/11/26,600,0,1,1,1
2016/11/26,700,0,5,1,1
2016/11/26,800,0,1,2,2
2016/11/26,800,0,2,1,1
2016/11/26,900,0,1,1,1
2016/11/26,1000,0,1,1,1
2016/11/26,1000,0,5,2,1
2016/11/26,1100,0,1,1,1
2016/11/26,1100,0,2,1,1
2016/11/26,1100,0,5,1,1
2016/11/26,1200,0,1,1,1
2016/11/26,1300,0,2,1,1
2016/11/26,1400,0,1,9,9
2016/11/26,1400,0,2,4,4
2016/11/26,1500,0,1,1,1
2016/11/26,1500,0,2,1,1
2016/11/26,1600,0,1,1,1
2016/11/26,1600,0,2,4,4
2016/11/26,1600,0,5,1,1
2016/11/26,1700,0,2,1,1
2016/11/26,1900,0,1,3,3
2016/11/26,1900,0,2,1,1
2016/11/26,1900,0,5,1,1
2016/11/26,2000,0,1,7,1
2016/11/26,2000,0,2,1,1
2016/11/26,2100,0,1,3,3
2016/11/26,2100,0,2,2,2
2016/11/26,2300,0,2,2,1
2016/11/27,800,0,2,3,2
2016/11/27,1000,0,1,1,1
2016/11/27,1000,0,2,1,1
2016/11/27,1100,0,1,1,1
2016/11/27,1200,0,1,4,2
2016/11/27,1200,0,2,5,4
2016/11/27,1200,0,5,1,1
2016/11/27,1300,0,1,2,2
2016/11/27,1300,0,2,3,3
2016/11/27,1400,0,2,3,3
2016/11/27,1600,0,2,1,1
2016/11/27,1700,0,1,2,1
2016/11/27,1700,0,2,1,1
2016/11/27,1800,0,1,1,1
2016/11/27,1800,0,2,5,4
2016/11/27,1900,0,1,3,2
2016/11/27,1900,0,2,1,1
2016/11/27,2000,0,1,5,4
2016/11/27,2000,0,2,18,2
2016/11/27,2100,0,1,6,5
2016/11/27,2100,0,2,2,2
2016/11/28,0,0,1,1,1
2016/11/28,0,0,2,3,3
2016/11/28,700,0,1,1,1
2016/11/28,800,0,2,1,1
2016/11/28,900,0,1,1,1
2016/11/28,900,0,2,3,1
2016/11/28,1000,0,1,2,2
2016/11/28,1000,0,2,1,1
2016/11/28,1100,0,1,1,1
2016/11/28,1300,0,1,1,1
2016/11/28,1500,0,1,13,9
2016/11/28,1500,0,2,4,4
2016/11/28,1500,0,5,2,1
2016/11/28,1600,0,1,22,17
2016/11/28,1600,0,2,9,7
2016/11/28,1600,0,5,2,2
2016/11/28,1700,0,1,14,9
2016/11/28,1700,0,2,11,10
2016/11/28,1800,0,1,21,16
2016/11/28,1800,0,2,10,9
2016/11/28,1800,0,5,1,1
2016/11/28,1900,0,1,8,8
2016/11/28,1900,0,2,1,1
2016/11/28,1900,0,5,2,2
2016/11/28,2000,0,1,10,9
2016/11/28,2000,0,2,1,1
2016/11/28,2100,0,1,3,3
2016/11/28,2100,0,2,5,3
2016/11/28,2200,0,1,5,5
2016/11/28,2200,0,2,6,3
2016/11/28,2200,0,5,3,1
2016/11/28,2300,0,1,10,9
2016/11/28,2300,0,2,2,2
2016/11/29,0,0,1,1,1
2016/11/29,200,0,1,2,1
2016/11/29,500,0,2,1,1
2016/11/29,600,0,1,1,1
2016/11/29,700,0,1,2,2
2016/11/29,700,0,2,3,2
2016/11/29,800,0,1,6,4
2016/11/29,800,0,2,2,2
2016/11/29,900,0,1,7,4
2016/11/29,900,0,2,3,3
2016/11/29,1000,0,1,1,1
2016/11/29,1000,0,2,1,1
2016/11/29,1100,0,1,4,2
2016/11/29,1100,0,2,6,4
2016/11/29,1200,0,1,2,2
2016/11/29,1200,0,2,8,6
2016/11/29,1300,0,1,4,3
2016/11/29,1400,0,1,1,1
2016/11/29,1400,0,2,1,1
2016/11/29,1400,0,5,3,2
2016/11/29,1500,0,1,26,18
2016/11/29,1500,0,2,13,9
2016/11/29,1500,0,5,2,2
2016/11/29,1600,0,1,20,14
2016/11/29,1600,0,2,11,7
2016/11/29,1600,0,5,4,3
2016/11/29,1700,0,1,6,6
2016/11/29,1700,0,2,2,1
2016/11/29,1800,0,1,4,3
2016/11/29,1800,0,2,7,6
2016/11/29,1900,0,1,3,3
2016/11/29,1900,0,2,5,3
2016/11/29,2000,0,1,8,7
2016/11/29,2000,0,2,2,2
2016/11/29,2000,0,5,1,1
2016/11/29,2100,0,2,3,3
2016/11/29,2100,0,5,3,1
2016/11/29,2200,0,1,1,1
2016/11/29,2200,0,2,1,1
2016/11/29,2300,0,2,2,2
2016/11/30,100,0,1,2,1
2016/11/30,300,0,1,3,2
2016/11/30,500,0,2,1,1
2016/11/30,600,0,1,1,1
2016/11/30,700,0,1,1,1
2016/11/30,800,0,1,6,3
2016/11/30,800,0,2,2,2
2016/11/30,900,0,1,1,1
2016/11/30,900,0,2,1,1
2016/11/30,1200,0,1,1,1
2016/11/30,1300,0,1,2,2
2016/11/30,1300,0,2,1,1
2016/11/30,1400,0,1,1,1
2016/11/30,1500,0,1,7,6
2016/11/30,1500,0,2,15,12
2016/11/30,1500,0,5,3,3
2016/11/30,1600,0,1,6,5
2016/11/30,1600,0,2,2,2
2016/11/30,1700,0,1,21,9
2016/11/30,1700,0,2,27,5
2016/11/30,1700,0,5,1,1
2016/11/30,1800,0,1,1,1
2016/11/30,1900,0,1,3,3
2016/11/30,1900,0,2,4,2
2016/11/30,2000,0,1,6,6
2016/11/30,2000,0,2,3,3
2016/11/30,2100,0,1,1,1
2016/11/30,2100,0,2,1,1
2016/11/30,2300,0,1,1,1
2016/12/1,800,0,1,5,3
2016/12/1,800,0,2,1,1
2016/12/1,900,0,2,15,1
2016/12/1,1000,0,1,2,1
2016/12/1,1200,0,1,4,3
2016/12/1,1500,0,1,44,20
2016/12/1,1500,0,2,9,7
2016/12/1,1500,0,5,2,2
2016/12/1,1600,0,1,26,14
2016/12/1,1600,0,2,6,5
2016/12/1,1700,0,1,18,13
2016/12/1,1700,0,2,4,3
2016/12/1,1800,0,1,18,8
2016/12/1,1800,0,2,1,1
2016/12/1,1900,0,1,3,3
2016/12/1,1900,0,2,6,4
2016/12/1,2000,0,1,8,7
2016/12/1,2000,0,2,2,2
2016/12/1,2100,0,1,1,1
2016/12/1,2100,0,2,2,2
2016/12/1,2100,0,5,2,2
2016/12/1,2200,0,2,2,2
2016/12/1,2300,0,1,1,1
2016/12/2,200,0,1,2,1
2016/12/2,400,0,1,1,1
2016/12/2,400,0,2,1,1
2016/12/2,500,0,1,1,1
2016/12/2,700,0,1,1,1
2016/12/2,800,0,1,2,2
2016/12/2,800,0,2,1,1
2016/12/2,800,0,5,1,1
2016/12/2,900,0,1,1,1
2016/12/2,900,0,2,2,2
2016/12/2,1000,0,5,1,1
2016/12/2,1200,0,1,1,1
2016/12/2,1300,0,1,1,1
2016/12/2,1400,0,1,2,2
2016/12/2,1400,0,2,11,1
2016/12/2,1400,0,5,1,1
2016/12/2,1500,0,1,17,16
2016/12/2,1500,0,2,7,4
2016/12/2,1500,0,5,1,1
2016/12/2,1600,0,1,20,15
2016/12/2,1600,0,2,9,6
2016/12/2,1700,0,1,4,4
2016/12/2,1700,0,2,5,4
2016/12/2,1800,0,1,12,6
2016/12/2,1800,0,2,35,8
2016/12/2,1800,0,5,9,2
2016/12/2,1900,0,1,2,2
2016/12/2,2000,0,1,4,4
2016/12/2,2100,0,1,2,2
2016/12/2,2100,0,2,5,4
2016/12/2,2200,0,1,2,2
2016/12/2,2300,0,1,6,5
2016/12/2,2300,0,2,2,2
2016/12/2,2300,0,5,1,1
2016/12/3,0,0,1,1,1
2016/12/3,100,0,1,1,1
2016/12/3,100,0,2,2,2
2016/12/3,200,0,1,1,1
2016/12/3,300,0,1,1,1
2016/12/3,500,0,1,1,1
2016/12/3,500,0,2,1,1
2016/12/3,600,0,1,1,1
2016/12/3,600,0,2,2,2
2016/12/3,700,0,1,5,5
2016/12/3,700,0,2,1,1
2016/12/3,800,0,1,8,6
2016/12/3,800,0,2,6,6
2016/12/3,800,0,5,2,2
2016/12/3,900,0,1,6,6
2016/12/3,1000,0,1,5,5
2016/12/3,1100,0,1,2,1
2016/12/3,1100,0,2,1,1
2016/12/3,1200,0,2,1,1
2016/12/3,1300,0,1,4,3
2016/12/3,1400,0,2,2,1
2016/12/3,1500,0,1,1,1
2016/12/3,1600,0,1,2,2
2016/12/3,1800,0,1,1,1
2016/12/3,1800,0,2,1,1
2016/12/3,2000,0,1,3,3
2016/12/3,2000,0,2,1,1
2016/12/3,2200,0,1,1,1
2016/12/3,2200,0,2,1,1
2016/12/4,1000,0,1,5,4
2016/12/4,1000,0,2,9,7
2016/12/4,1100,0,1,5,2
2016/12/4,1100,0,2,2,2
2016/12/4,1100,0,5,1,1
2016/12/4,1200,0,2,2,2
2016/12/4,1400,0,1,2,1
2016/12/4,1500,0,2,1,1
2016/12/4,1600,0,1,2,2
2016/12/4,1600,0,2,1,1
2016/12/4,1800,0,1,2,2
2016/12/4,1800,0,2,6,3
2016/12/4,1900,0,1,4,4
2016/12/4,1900,0,2,3,2
2016/12/4,2000,0,1,9,5
2016/12/4,2000,0,2,4,4
2016/12/4,2100,0,1,2,1
2016/12/4,2100,0,5,1,1
2016/12/4,2200,0,1,1,1
2016/12/4,2300,0,1,2,2
2016/12/5,700,0,1,2,2
2016/12/5,700,0,5,1,1
2016/12/5,800,0,1,3,2
2016/12/5,800,0,2,2,2
2016/12/5,800,0,5,1,1
2016/12/5,900,0,5,5,2
2016/12/5,1100,0,1,3,2
2016/12/5,1100,0,2,1,1
2016/12/5,1200,0,1,1,1
2016/12/5,1200,0,2,3,3
2016/12/5,1300,0,1,1,1
2016/12/5,1300,0,2,2,1
2016/12/5,1500,0,1,1,1
2016/12/5,1600,0,1,31,21
2016/12/5,1600,0,2,16,10
2016/12/5,1600,0,5,1,1
2016/12/5,1700,0,1,2,2
2016/12/5,1700,0,2,3,2
2016/12/5,1700,0,5,1,1
2016/12/5,1800,0,1,8,7
2016/12/5,1800,0,2,7,4
2016/12/5,1900,0,1,4,2
2016/12/5,1900,0,2,3,3
2016/12/5,2000,0,1,3,3
2016/12/5,2100,0,1,1,1
2016/12/5,2100,0,2,1,1
2016/12/5,2200,0,1,2,2
2016/12/5,2200,0,2,6,4
2016/12/5,2300,0,1,6,4
2016/12/5,2300,0,2,1,1
2016/12/6,0,0,1,1,1
2016/12/6,200,0,1,1,1
2016/12/6,600,0,1,1,1
2016/12/6,700,0,1,1,1
2016/12/6,800,0,1,7,3
2016/12/6,800,0,2,1,1
2016/12/6,900,0,1,3,3
2016/12/6,900,0,2,5,1
2016/12/6,1100,0,2,2,1
2016/12/6,1200,0,1,2,1
2016/12/6,1200,0,2,1,1
2016/12/6,1300,0,1,3,2
2016/12/6,1300,0,2,1,1
2016/12/6,1400,0,1,1,1
2016/12/6,1400,0,2,1,1
2016/12/6,1500,0,1,8,6
2016/12/6,1500,0,2,11,6
2016/12/6,1600,0,1,14,10
2016/12/6,1600,0,2,3,2
2016/12/6,1700,0,1,3,3
2016/12/6,1700,0,2,5,2
2016/12/6,1700,0,5,1,1
2016/12/6,1800,0,1,4,2
2016/12/6,1800,0,2,1,1
2016/12/6,1800,0,5,2,1
2016/12/6,1900,0,1,1,1
2016/12/6,1900,0,2,1,1
2016/12/6,2000,0,1,1,1
2016/12/6,2100,0,1,1,1
2016/12/6,2100,0,2,5,3
2016/12/6,2200,0,1,5,3
2016/12/6,2200,0,2,1,1
2016/12/6,2300,0,1,1,1
2016/12/7,100,0,2,1,1
2016/12/7,200,0,1,3,1
2016/12/7,500,0,1,1,1
2016/12/7,700,0,1,1,1
2016/12/7,800,0,1,3,1
2016/12/7,800,0,2,1,1
2016/12/7,900,0,1,5,3
2016/12/7,1100,0,1,3,1
2016/12/7,1300,0,2,1,1
2016/12/7,1400,0,2,1,1
2016/12/7,1500,0,1,13,12
2016/12/7,1500,0,2,6,4
2016/12/7,1500,0,5,5,3
2016/12/7,1600,0,1,34,27
2016/12/7,1600,0,2,16,9
2016/12/7,1600,0,5,2,2
2016/12/7,1700,0,1,15,15
2016/12/7,1700,0,2,8,8
2016/12/7,1800,0,1,3,2
2016/12/7,1800,0,2,7,7
2016/12/7,1900,0,1,6,4
2016/12/7,1900,0,2,9,7
2016/12/7,2000,0,1,5,5
2016/12/7,2000,0,2,3,3
2016/12/7,2000,0,5,2,1
2016/12/7,2100,0,1,6,5
2016/12/7,2100,0,2,2,2
2016/12/7,2200,0,1,9,4
2016/12/7,2200,0,2,2,2
2016/12/7,2300,0,1,7,4
2016/12/7,2300,0,2,3,2
2016/12/8,0,0,1,1,1
2016/12/8,100,0,2,3,2
2016/12/8,200,0,5,1,1
2016/12/8,400,0,1,1,1
2016/12/8,600,0,2,1,1
2016/12/8,700,0,1,4,3
2016/12/8,700,0,2,1,1
2016/12/8,800,0,1,1,1
2016/12/8,800,0,2,2,2
2016/12/8,900,0,1,5,3
2016/12/8,900,0,2,1,1
2016/12/8,900,0,5,1,1
2016/12/8,1000,0,1,5,4
2016/12/8,1100,0,1,2,2
2016/12/8,1200,0,1,2,2
2016/12/8,1300,0,1,2,2
2016/12/8,1300,0,2,1,1
2016/12/8,1300,0,5,2,1
2016/12/8,1400,0,1,4,4
2016/12/8,1400,0,2,2,1
2016/12/8,1500,0,1,4,3
2016/12/8,1500,0,2,3,2
2016/12/8,1600,0,1,13,9
2016/12/8,1600,0,2,15,8
2016/12/8,1600,0,5,2,1
2016/12/8,1700,0,1,27,3
2016/12/8,1700,0,2,4,3
2016/12/8,1700,0,5,1,1
2016/12/8,1800,0,1,4,3
2016/12/8,1900,0,1,3,3
2016/12/8,1900,0,2,7,3
2016/12/8,2000,0,1,6,4
2016/12/8,2000,0,2,10,3
2016/12/8,2100,0,1,3,3
2016/12/8,2100,0,2,3,3
2016/12/8,2200,0,1,1,1
2016/12/8,2200,0,2,2,2
2016/12/8,2300,0,5,2,1
2016/12/9,100,0,2,2,1
2016/12/9,600,0,1,1,1
2016/12/9,700,0,1,1,1
2016/12/9,700,0,2,2,2
2016/12/9,800,0,1,4,3
2016/12/9,900,0,1,1,1
2016/12/9,900,0,5,1,1
2016/12/9,1100,0,1,2,2
2016/12/9,1200,0,1,2,2
2016/12/9,1400,0,5,1,1
2016/12/9,1500,0,1,9,7
2016/12/9,1500,0,2,9,6
2016/12/9,1600,0,1,4,4
2016/12/9,1600,0,2,12,8
2016/12/9,1700,0,1,7,7
2016/12/9,1700,0,2,11,9
2016/12/9,1700,0,5,1,1
2016/12/9,1800,0,1,3,3
2016/12/9,1800,0,2,2,2
2016/12/9,1900,0,2,3,3
2016/12/9,2000,0,1,8,3
2016/12/9,2000,0,2,11,9
2016/12/9,2100,0,1,6,5
2016/12/9,2100,0,2,5,3
2016/12/9,2200,0,1,4,4
2016/12/9,2200,0,2,3,2
2016/12/9,2300,0,2,3,2
2016/12/10,0,0,1,3,2
2016/12/10,0,0,2,1,1
2016/12/10,100,0,2,1,1
2016/12/10,700,0,2,2,1
2016/12/10,800,0,1,5,4
2016/12/10,900,0,1,1,1
2016/12/10,1000,0,1,1,1
2016/12/10,1000,0,2,3,3
2016/12/10,1100,0,1,1,1
2016/12/10,1200,0,1,4,2
2016/12/10,1300,0,1,1,1
2016/12/10,1600,0,1,1,1
2016/12/10,1800,0,2,2,2
2016/12/10,1900,0,1,2,2
2016/12/10,1900,0,2,6,6
2016/12/10,2000,0,1,3,3
2016/12/10,2000,0,2,6,5
2016/12/10,2000,0,5,1,1
2016/12/10,2100,0,2,5,5
2016/12/10,2100,0,5,4,1
2016/12/10,2200,0,1,9,3
2016/12/10,2200,0,2,7,2
2016/12/10,2300,0,2,4,4
2016/12/11,0,0,2,5,4
2016/12/11,300,0,2,1,1
2016/12/11,700,0,2,1,1
2016/12/11,800,0,2,1,1
2016/12/11,1000,0,1,1,1
2016/12/11,1000,0,2,1,1
2016/12/11,1100,0,1,1,1
2016/12/11,1100,0,2,2,2
2016/12/11,1200,0,2,3,3
2016/12/11,1300,0,1,1,1
2016/12/11,1400,0,2,1,1
2016/12/11,1500,0,2,2,2
2016/12/11,1600,0,1,1,1
2016/12/11,1900,0,1,1,1
2016/12/11,2000,0,1,1,1
2016/12/11,2000,0,2,1,1
2016/12/11,2100,0,2,1,1
2016/12/12,800,0,1,1,1
2016/12/12,900,0,1,2,2
2016/12/12,1000,0,2,1,1
2016/12/12,1100,0,2,1,1
2016/12/12,1200,0,1,1,1
2016/12/12,1300,0,1,1,1
2016/12/12,1400,0,1,1,1
2016/12/12,1500,0,1,5,5
2016/12/12,1500,0,2,5,4
2016/12/12,1500,0,5,2,1
2016/12/12,1600,0,1,8,7
2016/12/12,1600,0,2,8,7
2016/12/12,1700,0,1,12,11
2016/12/12,1700,0,2,6,6
2016/12/12,1800,0,1,1,1
2016/12/12,1800,0,2,8,8
2016/12/12,1800,0,5,1,1
2016/12/12,1900,0,1,4,3
2016/12/12,1900,0,2,3,3
2016/12/12,2000,0,1,1,1
2016/12/12,2100,0,1,2,2
2016/12/12,2100,0,2,4,4
2016/12/12,2200,0,1,1,1
2016/12/12,2200,0,2,3,2
2016/12/13,0,0,1,3,2
2016/12/13,100,0,1,1,1
2016/12/13,100,0,2,1,1
2016/12/13,600,0,1,1,1
2016/12/13,700,0,1,1,1
2016/12/13,700,0,2,1,1
2016/12/13,800,0,1,5,2
2016/12/13,800,0,2,1,1
2016/12/13,900,0,1,6,6
2016/12/13,900,0,2,6,6
2016/12/13,1000,0,1,5,5
2016/12/13,1000,0,2,3,3
